linea;sublinea;subgrupo;subgrup2;nombre;refer;codigo;nomprov;q_fin;s_fin;qventa;valoriz1;marca;nomb_marca;talla;refabrica;cod_ref;pvta1i
03;25;03;;BANDEJA RECTANG. 44X34 JA180702 INOX JA;JA180702;06076;;12;115966,44;0;0;0270;JA;;;;26500
03;25;03;;BANDEJA RECTANG. 50X35X2CM INOX JA180697A PORTAL DEL HOGAR;JA180697A;10577;;3;28991,61;0;0;0134;PORTAL DEL HOGAR;;;;23500
03;25;03;;BANDEJA RECTANG. INOX 36X27CM JA180700 PORTAL DEL HOGAR;JA180700;07060;;14;88235;0;0;0270;JA;;;;14500
03;25;03;;BANDEJA RECTANGULAR 20X40 INOX ATINA BX1420-140 BRINOX;BX1420-140;07835;;4;220672;0;0;0584;BRINOX;;;;98000
03;25;03;;BANDEJA RECTANGULAR 27X20 INOX JA180693 PORTAL DEL HOGAR;JA180693;10575;;12;42352,92;0;0;0134;PORTAL DEL HOGAR;;;;8500
03;25;03;;BANDEJA RECTANGULAR INOX 36X27 JA180706 PORTAL DEL HOGAR;JA180706;08390;;2;10756,3;0;0;0134;PORTAL DEL HOGAR;;;;13000
03;25;03;;BANDEJA RECTANGULAR INOX 40X30CM JA180707 PORTAL DEL HOGAR;JA180707;08391;;2;12773,1;0;0;0134;PORTAL DEL HOGAR;;;;15000
03;25;03;;BANDEJA RECTANGULAR INOX 45X35CM JA180708 PORTAL DEL HOGAR;JA108708;08392;;2;16974,78;0;0;0134;PORTAL DEL HOGAR;;;;19500
03;25;03;;BANDEJA RECTANGULAR INOX 50X35 JA180709 PORTAL DEL HOGAR;JA180709;08393;;1;9075,63;0;0;0134;PORTAL DEL HOGAR;;;;23500
03;25;03;;BANDEJA REDONDA 45CM JA180725 INOX JA;JA180725;07062;;1;8403,3334;0;0;0270;JA;;;;19500
03;25;03;;BANDEJA REDONDA ACERO INOX 290;290;00095;;2;21608,64;0;0;01;PRINCIPAL;;;;18000
03;25;03;;SET DE BANDEJAS X3 28-32-36CM JA19445 JA;JA19445;07059;;3;124790,25;0;0;0270;JA;;;;75000
03;26;;;CHAMPUSERA FANY 7858;7858;01790;;3;27731,1;0;0;0100;CODEALAMBRE;;;;16500
03;26;;;CHAMPUSERA MEDIANA DA-026 CODEALAMBRE;DA-026;01439;;7;34752,2862;1;0;0100;CODEALAMBRE;;;;16500
03;26;;;CHAMPUSERA PEQUEÑA DA-028 CODEALAMBRE;DA-028;01708;;16;85900,6648;0;0;0100;CODEALAMBRE;;;;15500
03;26;;;DISPENSADOR PAPEL HIGIENICO DA-058 CODEALAMBRE;DA-058;04924;;1;7729;0;0;0100;CODEALAMBRE;;;;18000
03;26;;;LOCERO 5 NIVELES METALICO DA-011 CODEALAMBRE;DA-011;01700;;1;50947,6539;0;0;0100;CODEALAMBRE;;;;85000
03;26;;;LOCERO DE MESA 2 NIVELES + CUBIERTERO PRODEHOGAR;2N + CB;04721;;2;36730,4748;0;0;0414;PRODEHOGAR;;;;35000
03;26;;;LOCERO DE MESA 3 NIVELES + CUBIERTERO PRODEHOGAR;;04722;;21;556895,1052;0;0;0414;PRODEHOGAR;;;;48000
03;26;;;LOCERO PARED CON PARRILLAS PRODEHOGAR;;04723;;16;309486,6392;5;0;0170;PRODEHOGAR;;;;38000
03;26;;;LOCERO PIE 2 NIVELES DA-014 CODEALAMBRE;DA-014;01341;;7;129905,125;0;0;0100;CODEALAMBRE;;;;35000
03;26;;;PERCHERO 5 PUNTAS JA181478 JA;JA181478;03785;;1;7899,1667;0;0;0270;JA;;;;22000
03;26;;;PERCHERO 5 PUNTAS PUERTA JA181497 JA;JA181497;03787;;5;45378,3333;0;0;0270;JA;;;;24500
03;27;;;BALDE HIELERO INOX 16189-20 YIWU;16189-20;10421;;2;38902,66;1;0;0740;YIWU;;;;42000
03;27;;;BOWL #1 BLANCO VANYPLAS3;B#1BLVY;05787;;3;20148;1;0;0120;VANYPLAS;;;;14500
03;27;;;BOWL #1 PLASTICO BEIGE VANYPLAS;B#1VY;05786;;3;20148;0;0;0120;VANYPLAS;;;;14500
03;27;;;BOWL 20.5CM INOX TAATI-001207 ALUMAR;TAATI-001207;00127;;5;45600;0;0;0147;ALUMAR;;;;20500
03;27;;;BOWL 24CM INOX TAATI-001208 ALUMAR;TAATI-001208;00128;;2;24880;0;0;0147;ALUMAR;;;;26500
03;27;;;BOWL 25CM INOX SATIN GRIS TAATI-014985 ALUMAR;TAATI-014985;08133;;2;62704;0;0;0147;ALUMAR;;;;58000
03;27;;;BOWL 28CM INOX TAATI-001209 ALUMAR;TAATI-001209;05327;;5;93000;0;0;0147;ALUMAR;;;;38000
03;27;;;BOWL 32CM INOX TAATI-001210 ALUMAR;TAATI-001210;01513;;5;131480;0;0;0147;ALUMAR;;;;52000
03;27;;;BOWL INOX 22CM JA1179 ANTIDESLIZANTE 555 STAINLESS STEEL;JA1179;08051;;2;21848,74;0;0;0127;STAINLEES STEEL;;;;24500
03;27;;;BOWL INOX 28CM JA1182 ANTIDESLIZANTE 555 STAILESS STEEL;JA1182;08054;;2;34453,78;0;0;0127;STAINLEES STEEL;;;;35000
03;27;;;BOWL INOX 30CM JA1183 ANTIDESLIZANTE 555 STAINLESS STEEL;JA1183;08055;;2;38655,46;0;0;0127;STAINLEES STEEL;;;;42000
03;27;;;BOWL INOX JA180687 18CM JA;JA180687;05678;;3;4537,8334;0;0;0270;JA;;;;3500
03;27;;;BOWL NOVA 16CM ACERO INOX I44457 INCAMETAL;I44457;08150;;5;22470;0;0;0080;INCAMETAL;;;;10500
03;27;;;BOWL NOVA 18CM ACERO INOX I44456 INCAMETAL;I44456;05748;;3;16902;0;0;0080;INCAMETAL;;;;13500
03;27;;;BOWL NOVA 26CM ACERO INOX I44473 INCAMETAL;I44473;05749;;8;95926;0;0;0080;INCAMETAL;;;;27500
03;27;;;COCTELERA 500ML INOX JA1053 JA;JA1053;10220;;4;47058,84;2;0;0270;JA;;;;25500
03;27;;;COCTELERA 750ML INOX TAATI-008053 ALUMAR;TAATI-008053;07224;;6;88272;0;0;0147;ALUMAR;;;;34000
03;27;;;COCTELERA NOVA INOX 620ML I44310 INCAMETAL;I44310;07607;;9;195937,8726;3;0;0080;INCAMETAL;;;;38000
03;27;;;ENSALADERA CON TAPA W1040BL PEQUEÑA MELAMINA SABANA;W1040BL;05452;;7;25764,664;0;0;0299;SABANA;;;;12500
03;27;;;HIELERA ACERO INOXIDABLE TI-6081 ALUMAR;TI-6081R4;05322;;2;55900;0;0;0147;ALUMAR;;;;61000
03;27;;;HIELERA CON PINZA 1.3 LITROS TI-5557ST ACERO INOXA ALUMAR;TI-5557ST;05331;;3;35568;0;0;0147;ALUMAR;;;;29500
03;27;;;HIELERA CON TAPA 1.6 LITROS INOX SBD-T118 JA;SBD-T118;08897;;6;267226,92;0;0;0270;JA;;;;75000
03;27;;;HIELERA CON TAPA 2 LITROS INOX SBD-T119 JA;SBD-T118;08898;;5;260504,2;0;0;0270;JA;;;;88000
03;27;;;HIELERA INOX 1.3 LITROS TAATI-005555 ALUMAR;TAATI-005555;06222;;6;63984;0;0;0147;ALUMAR;;;;23500
03;27;;;HIELERA MARTILLADA 1.7 LITROS TI-6081R4 ALUMAR;TI-6081R4;06202;;1;34196;0;0;0147;ALUMAR;;;;68000
03;27;;;HIELERA NOVA 1250ML I44459 INOX INCAMETAL;I44459;05173;;9;80667,5483;2;0;0080;INCAMETAL;;;;19500
03;27;;;HIELERA VIDRIO 1 LITRO TIMELESS C/PINZA PS-1113015 PASABAHCE;PS-1113015;09494;;1;35160;0;0;0697;PASABAHCE;;;;65000
03;27;;;HIELERA VINO NOVA INOX 4400ML I44458 INCAMETAL;I44458;07608;;25;746271,6556;0;0;0080;INCAMETAL;;;;53000
03;27;;;MULTIBOWL 22CM BASE SILICONA 3PZ HEMB0428-22 HOME ELEMENTS;HEMB0428-22;07000;;1;37255,44;1;0;0003;HOME ELEMENTS;;;;68000
03;27;;;PETACA PARA LICOR 7ONZ INOX JA1088 STAINLESS STEEL;JA1088;08385;;1;15966,39;0;0;0127;STAINLEES STEEL;;;;32000
03;27;;;SET BOWL X3 INOX 16-20-22 B. SILICON HESB0425 HOME ELEMENTS;HESB0425;06056;;1;50262;0;0;0003;HOME ELEMENTS;;;;85000
03;27;;;TAZON 24CM JA180680 INOXIDABLE PORTAL DEL HOGAR;JA180680;06480;;6;69580,0201;0;0;0134;PORTAL DEL HOGAR;;;;24500
03;27;;;TAZON 28CM JA180682 INOXIDABLE PORTAL DEL HOGAR;JA180682;06482;;2;29244;0;0;0134;PORTAL DEL HOGAR;;;;28000
03;27;;;TAZON 28CM JA210064 ANTIDESLIZANTE INOX PORTAL DEL HOGAR;JA210064;06485;;3;95798,25;0;0;0134;PORTAL DEL HOGAR;;;;62000
03;27;;;TAZON 30CM JA180683 INOXIDABLE PORTAL DEL HOGAR;JA180683;06483;;4;64537,32;0;0;0134;PORTAL DEL HOGAR;;;;32000
03;27;;;TAZON 30CM JA210065 ANTIDESLIZANTE INOX PORTAL DEL HOGAR;JA210065;06486;;1;36134,5;0;0;0134;PORTAL DEL HOGAR;;;;72000
03;27;;;TAZON 32CM JA180684 INOXIDABLE PORTAL DEL HOGAR;JA180684;06484;;3;52941;0;0;0134;PORTAL DEL HOGAR;;;;35000
03;28;;;BATIDOR METALICO 16401-51 JUANCHO;16401-51;05406;;1;3361,3333;0;0;0310;JUANCHO;;;;11000
03;28;;;BROCHA SILICONADA 16401-20 JUANCHO;16401-20;05402;;1;5042;0;0;0310;JUANCHO;;;;14500
03;28;;;ESPATULA REPOSTERA ACERO JA181083 JA;JA181083;05433;;1;2184,8333;0;0;0270;JA;;;;7500
03;28;;;ESPATULAS X3 HJ-X7 JUANCHO;HJ-X7;05400;;5;25210;0;0;0310;JUANCHO;;;;16500
03;28;;;JUEGO PALA + BROCHA 16401-10 MANGO MADERA YONGHAO;16401-10;05401;;1;8403,3333;0;0;0443;YONGHAO;;;;22000
03;28;;;MANGA JERINGA LX16-X10 JUANCHO;LX16-X10;05407;;9;75630,0001;0;0;0310;JUANCHO;;;;24000
03;28;;;MANGA REPOSTERA LX172-04(CN-004) STAINLESS STEEL; LX172-04(CN-004);05408;;21;123529,0001;0;0;0127;STAINLEES STEEL;;;;22000
03;28;;;MANGA REPOSTERA LX30-07-TPR-10 JUANCHO;LX30-07-TPR-10;05409;;22;129411,3334;0;0;0310;JUANCHO;;;;22000
03;28;;;MANGA REPOSTERIA 15 PIEZAS JA181053 JA;JA181053;05659;;10;35294,1666;0;0;0270;JA;;;;12000
03;28;;;PALA SILICONA LX10-82 LONGXINGHONGWEI;LX10-82;05399;;1;2521;0;0;0442;LONGXINGHONGWEI;;;;6500
03;28;;;SET X2 UTENSILIOS PASTELEROS JA20195 STAINLESS STEEL;JA20195;06090;;4;20840;0;0;0127;STAINLEES STEEL;;;;14500
03;28;;;UTENSILIO PASTELERO 9 PIEZAS JA181049 JA;JA181049;05679;;6;31260,5001;0;0;0270;JA;;;;12000
04;01;;;COMBO SECADOR+ALISADORA+ONDULADOR S5520-D3015 REMINGTON;S5520-D3015;09879;;1;155857;0;0;0027;REMINGTON;;;;255000
04;01;;;PINZA RIZADORA DUAL CURL CI63N1 MORADO REMINGTON;CI63N1;10408;;3;293244;0;0;0014;BLACK & DECKER;;;;160000
04;01;;;"PLANCHA CABELLO 1"" NANOTITANIUM BABNT9557TUX AZ BABYLISS";BABNT9557TUX;03426;;6;1429412,4;0;0;0219;BABYLISS;;;;380000
04;01;;;"PLANCHA CABELLO PRO 1.25"" OPTIMA3000 BBC3000TUX BABYLISS";BBC3000TUX;10514;;1;457568,1;0;0;0219;BABYLISS;;;;715000
04;01;;;PLANCHA DE CABELLO 3 EN 1 S19A REMINGTON;S19A;06248;;1;10;0;0;0027;REMINGTON;;;;180000
04;01;;;PLANCHA DE CABELLO PRO 2091B;2091B;00356;;1;68471,83;0;0;01;PRINCIPAL;;;;110000
04;01;;;PLANCHA DE CABELLO S31A BIOTINA-COLAGENO GRIS REMINGTON;S31A;09107;;1;159176;0;0;0027;REMINGTON;;;;255000
04;01;;;PLANCHA DE CABELLO S7740 TRIPLE INFUSION REMINGTON;S7740;06922;;1;94874;0;0;0027;REMINGTON;;;;160000
04;01;;;PLANCHA DE CABELLO S8607 ADVANCED COCONUT THERAPY REMINGTON;S8607;09106;;2;486774;0;0;0027;REMINGTON;;;;378000
04;01;;;PLANCHA DE CABELLO TERAPIA KERATINA S-8599 REMINGTON;S-8599;00743;;2;234661,6667;0;0;0027;REMINGTON;;;;198000
04;01;;;PLANCHA PRO THERMA-LUXE PANEL LED S9100 REMINGTON;S9100;05069;;2;462236;0;0;0027;REMINGTON;;;;360000
04;01;;;RIZADOR DE CABELLO BOTANICALS CI24AW-110F REMINGTON;CI24AW-110F;09183;;1;113771,05;0;0;0027;REMINGTON;;;;185000
04;01;;;RIZADOR DE CABELLO THERMA-LUXE ROSADO CI19A REMINGTON;CI19A;08492;;1;155109;0;0;0027;REMINGTON;;;;260000
04;02;;;CEPILLO WET2STYLE SECADOR AS21A C/ESTUCHE REMINGTON;AS21A;10409;;2;232690;0;0;0027;REMINGTON;;;;190000
04;02;;;"PLANCHA CABELLO 1.5"" NANOTITANIUM BABN9559TUX BABYLISS";BABN9559TUX;03425;;6;1565541;0;0;0219;BABYLISS;;;;410000
04;02;;;SECADOR DE CABELLO BOTANICALS D27A-110F REMINGTON;D27A-110F;09182;;1;148181,95;0;0;0027;REMINGTON;;;;235000
04;02;;;SECADOR DE CABELLO KERATINA AC8820 ORO ROSA REMINGTON;AC8820;02944;;1;167773;0;0;0027;REMINGTON;;;;265000
04;02;;;SECADORA DE PELO POTENZA 3D KERATION 2100W GAMMA;POTENZA 3D KERATION;09083;;1;90000;0;0;0682;GAMMA;;;;185000
04;03;;;AFEITADORA HYPERFLEX AZUL XR1430 REMINGTON;XR1430;07861;;3;607290;0;0;0027;REMINGTON;;;;330000
04;03;;;AFEITADORA INDESTRUCTIBLE R27 AMARILLA REMINGTON;R27;07862;;3;511377;0;0;0027;REMINGTON;;;;285000
04;03;;;AFEITADORA K-SMH NG KALLEY;K-SMH;09439;;2;89244;0;0;0011;KALLEY;;;;75000
04;03;;;AFEITADORA MULTIFUNCIONAL 3W ST-5613 WINNING STAR;ST-5613;09809;;1;53361;0;0;0719;WINNING STAR;;;;92000
04;03;;;AFEITADORA NASAL KM-310A KEMEI;KM-310A;09338;;2;26890;0;0;0690;KEMEI;;;;35000
04;03;;;AFEITADORA POWER AZ-NG PR1335 REMINGTON;PR1335;09210;;3;359004;0;0;0027;REMINGTON;;;;195000
04;03;;;AFEITADORA POWER FLEX R31A 360° NEGRO REMINGTON;R31A;07859;;2;201198;0;0;0027;REMINGTON;;;;170000
04;03;;;CORTADORA DE CABELLO HC1095 12PZ REMINGTON;HC1095;05798;;2;167899;0;0;0027;REMINGTON;;;;145000
04;03;;;CORTADORA DE CABELLO HC1096-16F COLOR KIT REMINGTON;HC1096-16F;05848;;1;71581,25;0;0;0027;REMINGTON;;;;120000
04;03;;;KIT DE CORTE NE3550 NARIZ-OREJAS NG REMINGTON;NE3550;07870;;5;8,3333;0;0;0027;REMINGTON;;;;55000
04;03;;;MAQUINA AFEITADORA 4D K-A4DDH NEGRO KALLEY;K-A4DDH;07852;;2;249518,6667;0;0;0011;KALLEY;;;;210000
04;03;;;MAQUINA CORTADORA DE CABELLO TOTAL GROOMING HC4051 REMINGTON;HC4051;05071;;1;98176;0;0;0027;REMINGTON;;;;165000
04;03;;;MAQUINA DE CABELLO DESIGNER 08358-208 WAHL;08358-208 WAHL;02185;;5;931764,7;0;0;0132;WAHL;;;;325000
04;03;;;MAQUINA DE CABELLO PROFESIONAL SR-908T SILVER ROYAL;SR-908T;02434;;1;28011,2;0;0;0197;SILVER ROYAL;;;;45000
04;03;;;MAQUINA DE MOTILAR 8592 RECARGABLE WERHL;8592;07198;;1;46890,8333;0;0;0526;WERHL;;;;82000
04;03;;;MAQUINA DE MOTILAR CANINA DS2411 KIAKUO;DS2411;10124;;2;53109,24;0;0;0727;KIAKUO;;;;48000
04;03;;;MAQUINA DE PELO 2EN1 AFEITADORA-PATILLLERA VGR-393 VGR;VGR-393;10126;;2;103865,56;0;0;0718;VGR;;;;85000
04;03;;;MAQUINA DE PELO HC1095A-WMF 19 PIEZAS REMINGTON;HC1095A-WMF;09641;;1;71581,25;0;0;0027;REMINGTON;;;;120000
04;03;;;MAQUINA DE PELO RECARGABLE VGR-280 VGR;VGR-280;10127;;2;142857,14;0;0;0718;VGR;;;;115000
04;03;;;MAQUINA MOTILAR 08147-408 LEGEND PROFESIONAL WAHL;08147-408 LEGEND;04847;;1;319327,73;0;0;0132;WAHL;;;;515000
04;03;;;MAQUINA MOTILAR 08451-308 MAGIC CLIP WAHL;08451-308;04855;;1;241596,64;0;0;0132;WAHL;;;;390000
04;03;;;MAQUINA MOTILAR 08545-608 SENIOR WAHL;08545-608;04854;;2;712773,12;0;0;0132;WAHL;;;;575000
04;03;;;MAQUINA NARICERA 2 EN 1 NT-CP649 NANO-TEC;NT-CP649;09341;;2;22690;0;0;0351;NANO-TEC;;;;28500
04;03;;;MAQUINA PARA CABELLO HC1096 NG REMINGTON;HC1096;07872;;1;10;0;0;0027;REMINGTON;;;;150000
04;03;;;MAQUINA PARA PELO MAGIC CLIP 08451-008 WAHL;08451-008 WAHL;00502;;1;130718,95;0;0;0132;WAHL;;;;210000
04;03;;;MAQUINA PELUQUERA 14EN1 KM-663 KEMEI;KM-663;09344;;1;49160;0;0;0690;KEMEI;;;;85000
04;03;;;MAQUINA PELUQUERA C/CABLE NT-CP618 NANO-TEC;NT-CP-618;09858;;1;57143;0;0;0690;KEMEI;;;;97000
04;03;;;MAQUINA PELUQUERA RECARGABLE 5W NT-CP653 NANO-TEC;NT-CP653;10168;;1;73529;0;0;0351;NANO-TEC;;;;125000
04;03;;;MAQUINA PELUQUERA RECARGABLE DORADA KM-5096 KEMEI;KM-5096;09343;;1;72269;1;0;0690;KEMEI;;;;125000
04;03;;;MAQUINA PELUQUERA RECARGABLE KM-PG233 KEMEI;KM-PG233;10169;;2;57984;0;0;0690;KEMEI;;;;58000
04;03;;;MAQUINA PELUQUERA RECARGABLE NT-CP638 NANO-TEC;NT-CP638;10165;;1;61345;0;0;0351;NANO-TEC;;;;105000
04;03;;;MAQUINA PELUQUERA RECARGABLE NT-CP639 NANO-TEC;NT-CP639;10166;;2;137816;0;0;0351;NANO-TEC;;;;115000
04;03;;;MAQUINA PELUQUERA RECARGABLE NT-CP642 NANO-TEC;NT-CP642;10167;;1;61345;1;0;0351;NANO-TEC;;;;105000
06;;;;BEBE CON ACCESORIOS;;03057;;1;46000;0;0;01;PRINCIPAL;;;;75000
06;01;01;;COPA AGUARDIENTERA X6 UND TRAGO CORTO 2852CL72 CRISTAR;2852CL72;03828;;6;36806,572;2;0;0021;CRISTAR;;;;13500
06;01;01;;FRASCO 864ML MISTIQUE OCEAN 0472ED3OCEAN CRISTAR;0472ED3OCEAN;08324;;2;8759,66;0;0;0021;CRISTAR;;;;12500
06;01;01;;JUEGO DE TE POCILLO + PLATO CRISTAL;;00460;;6;21848,76;0;0;0189;WHEATON;;;;6500
06;01;01;;JUEGO DE VASOS CRISTAL X6 AUSTRAL CRISTAR;AUSTRAL CRISTAR;01233;;5;43417,4167;0;0;0021;CRISTAR;;;;15500
06;01;01;;JUEGO DE VASOS CRISTAL X6 CIRCUS ROCKS CRISTAR;CIRCUS ROCKS;01238;;11;135574,23;1;0;0021;CRISTAR;;;;22000
06;01;01;;JUEGO DE VASOS CRISTAL X6 ESTELA NADIR;ESTELA NADIR;02273;;11;160224,13;0;0;0023;NADIR;;;;26000
06;01;01;;JUEGO DE VASOS CRISTAL X6 ONDA NADIR;ONDA NADIR;02271;;19;260784,31;0;0;0023;NADIR;;;;24500
06;01;01;;JUEGO DE VASOS CRISTAL X6 PAULISTA NADIR;PAULISTA NADIR;02247;;1;12324,93;0;0;0023;NADIR;;;;22000
06;01;01;;JUEGO DE VASOS CRISTAL X6 ROMBOS CRISTAR;;01536;;2;16246,5;0;0;0021;CRISTAR;;;;14500
06;01;01;;JUEGO DE VASOS X6  FRUTAS BEBIDAS CRISTAR;;02845;;1;5691;0;0;0021;CRISTAR;;;;14500
06;01;01;;JUEGO DE VASOS X6 0682CL6 PARAISO CRISTAR;0682CL6;01534;;6;59094;0;0;0021;CRISTAR;;;;19500
06;01;01;;JUEGO DE VASOS X6 CARIBE BEBIDAS 0683CL6 CRISTAR;0683CL6;01535;;13;140600,0514;1;0;0021;CRISTAR;;;;24500
06;01;01;;JUEGO DE VASOS X6 CIRCUS BEBIDAS 381CC 0619CL CRISTAR;0619CL;01531;;6;124936,5;2;0;0021;CRISTAR;;;;42000
06;01;01;;JUEGO DE VASOS X6 HERRADURA CAN DECORADO 0100CD6 CRISTAR;0100CD6;06870;;7;82047;1;0;0021;CRISTAR;;;;22500
06;01;01;;JUEGO DE VASOS X6 HERRADURA DECORADO 0124CD6 CRISTAR;0124CD6;06869;;2;30204;0;0;0021;CRISTAR;;;;27000
06;01;01;;JUEGO DE VASOS X6 HERRADURA JUGOS B/COLOR 0100CFC6 CRISTAR;0100CFC6;02829;;37;318589,6594;1;0;0021;CRISTAR;;;;20500
06;01;01;;JUEGO DE VASOS X6 MIKONOS 400ML BEBIDAS 0454CL6 CRISTAR;0454CL6;10462;;8;176632;0;0;0021;CRISTAR;;;;44000
06;01;01;;JUEGO DE VASOS X6 NIZA 12 ONZ 0615CL CRISTAR;0615CL;08794;;1;17683,12;0;0;0021;CRISTAR;;;;34000
06;01;01;;JUEGO DE VASOS X6 ONDAS 0261CL6 CRISTAR;0261CL6;06412;;20;137482,8788;0;0;0021;CRISTAR;;;;15500
06;01;01;;JUEGO DE VASOS X6 OPTICO 0292CL CRISTAR;0292CL;06413;;11;106655,4428;3;0;0021;CRISTAR;;;;20500
06;01;01;;JUEGO DE VASOS X6 STRAUSS BEBIDAS 0358CL6 338ML CRISTAR;0358CL6;08795;;1;23582,4;2;0;0021;CRISTAR;;;;42000
06;01;01;;JUEGO DE VASOS X8 MADEIRA BEBIDAS 0278CL8PR CRISTAR;0278CL8PR;07456;;5;85859,35;0;0;0021;CRISTAR;;;;35000
06;01;01;;JUEGO X3 DA VINCI 0727CX3 BEBIDAS CRISTAR;0727CX3;04909;;1;7324;0;0;0021;CRISTAR;;;;15500
06;01;01;;VASO DA VINCI 435ML 0727EC4LIVE CRISTAR;0727EC4LIVE;08323;;1;2664,75;0;0;0021;CRISTAR;;;;5500
06;01;01;;VASO FLORES LISO X6 0799CL6CPT23 CRISTAR;0799CL6CPT23;08719;;10;110227,4364;0;0;0021;CRISTAR;;;;24500
06;01;01;;VASO FRUTAS LISO X6 0795CL6CPT23 CRISTAR;0795CL6CPT23;08718;;10;110659,8;0;0;0021;CRISTAR;;;;24500
06;01;01;;VASO NOVA BEBIDAS X6 333ML 0259CL6 CRISTAR;0259CL6;08717;;4;38277,297;3;0;0021;CRISTAR;;;;20500
06;01;01;;VASO PERGAMINO OCEAN 0691C CRISTAR;0691C;08234;;1;3268,07;0;0;0021;CRISTAR;;;;6500
06;01;01;;VASO PRISMA BEBIDAS X6 0257CL6PR CRISTAR;0257CL6PR;04363;;14;184413,28;0;0;0021;CRISTAR;;;;26500
06;01;01;;VASO RAYAS LISO 0900CL6CPT23UND CRISTAR;0900CL6CPT23UND;10598;;3;6630,24;2;0;0021;CRISTAR;;;;4800
06;01;01;;VASO RAYAS LISO X6 0900CL6CPT23 CRISTAR;0900CL6CPT23;08720;;6;65996,5724;1;0;0021;CRISTAR;;;;24500
06;01;02;;COPA 798ML GIN TONIC AMBASSADOR PROF. PS-1052888 PASABAHCE;PS-1052888;09490;;11;99000;0;0;0697;PASABAHCE;;;;19000
06;01;02;;COPA AGUA 297ML CA23L ARAGON CRISTAR;CA23L CRISTAR;00225;;25;53958,67;0;0;0021;CRISTAR;;;;5800
06;01;02;;COPA AGUA LEXINGTON 345ML 0506CL6PR CRISTAR;0506CL6PR;05938;;49;138180,22;0;0;0021;CRISTAR;;;;6500
06;01;02;;COPA ARAGON CHAMPAÑA 5436AL24 CRISTAR;5436AL24;01516;;45;100545,7027;1;0;0021;CRISTAR;;;;5800
06;01;02;;COPA BRUNELLO 13ONZ N7131 NADIR;N7131;08139;;14;78512;0;0;0023;NADIR;;;;11000
06;01;02;;COPA CERVECERA TOSCANA 372ML 5438AL24 CRISTAR;5438AL24;08113;;37;147951,974;12;0;0021;CRISTAR;;;;9000
06;01;02;;COPA CERVECERO PRAGA 5471AL24 CRISTAR;5471AL24 CRISTAR;02847;;21;78831,48;3;0;0021;CRISTAR;;;;8500
06;01;02;;COPA CHAMPAGNE GOLDEN TOUCH PS-1200744 PASABAHCE;PS-1200744;10541;;12;129168;0;0;0697;PASABAHCE;;;;24500
06;01;02;;COPA CHAMPAÑA WINSOR NADIR;;01517;;2;6162,46;0;0;0023;NADIR;;;;5500
06;01;02;;COPA DULCERA BARROCO 400ML OCT-IC28547Y ALUMAR;OCT-IC28547Y;09482;;10;50400;0;0;0147;ALUMAR;;;;11000
06;01;02;;COPA DULCERA VINTAGE 400ML OCT-IC28547B ALUMAR;OCT-IC28547B;09481;;9;45360;0;0;0147;ALUMAR;;;;11000
06;01;02;;COPA GINEBRA 653CC LISA 5472CL2 CRISTAR;5472CL2;08000;;11;66383,0966;0;0;0021;CRISTAR;;;;13500
06;01;02;;COPA GRAN VINO PREMIER 620ML 4740AL24 CRISTAR;4740AL24;04276;;3;19495,3348;9;0;0021;CRISTAR;;;;13500
06;01;02;;COPA HELADO ACERO GRUESA JUANCHO;;04021;;1;1680,6666;0;0;0310;JUANCHO;;;;3500
06;01;02;;COPA HELADO DIAMANTE 0195AL CRISTAR;;03656;;1;2521,01;0;0;0021;CRISTAR;;;;4200
06;01;02;;COPA ICE CREAM DIAMOND 274ML PS-1093148 PASABAHCE;PS-1093148;09492;;9;56196;3;0;0697;PASABAHCE;;;;13500
06;01;02;;COPA MALTEADA 0268AL 284ML CRISTAR;0268AL;01518;;37;157236,1663;0;0;0021;CRISTAR;;;;9500
06;01;02;;COPA MARGARITA 5444AL12 CRISTAR;5444AL12;06658;;23;76075,9771;2;0;0021;CRISTAR;;;;7500
06;01;02;;COPA MARTINI 261ML 5442AL12 CRISTAR;5442AL12;08112;;20;63860,6;0;0;0021;CRISTAR;;;;6800
06;01;02;;COPA MARTINI DIAMOND PROFESIONAL PS-1079549 PASABAHCE;PS-1079549;09491;;5;43160;0;0;0697;PASABAHCE;;;;17500
06;01;02;;COPA MARTINI ELYSIA GOLDEN COCTEL PS-1200743 PASABAHCE;PS-1200743;09496;;8;108688;0;0;0697;PASABAHCE;;;;29500
06;01;02;;COPA MARTINI WINSOR 7228 NADIR;7228;01520;;2;7314,2501;0;0;0023;NADIR;;;;7500
06;01;02;;COPA SHOT LEXINGTON 72ML 0054AL CRISTAR;0054AL;08519;;78;104223,6;0;0;0021;CRISTAR;;;;3500
06;01;02;;COPA SODERA AGUARDIENTERA X6 TRAGO CORTO 2805CL72 CRISTAR;2805CL72;03831;;15;82974,7058;0;0;0021;CRISTAR;;;;17500
06;01;02;;COPA STEMWARE 450ML B/DORADO PS-1109146 PASABAHCE;PS-1109146;10540;;12;116768,04;0;0;0697;PASABAHCE;;;;22000
06;01;02;;COPA TARRO IRISH VIDRIO 142ML 1784086 CRISA;1784086;08462;;21;185294,34;0;0;0291;CRISA;;;;14500
06;01;02;;COPA TIMELESS GOLDEN COCTEL 488ML PS-1118493 PASABAHCE;PS-1118493;09495;;22;391820;0;0;0697;PASABAHCE;;;;35000
